15/2/2021 7:45:47 pm,s1,99.95
15/2/2021 7:45:51 pm,s2,105.82
15/2/2021 7:45:55 pm,s1,100.93
15/2/2021 7:45:59 pm,s2,107.77
15/2/2021 7:46:03 pm,s1,98
15/2/2021 7:46:08 pm,s2,103.86
15/2/2021 7:46:13 pm,s1,99.95
15/2/2021 7:46:17 pm,s2,105.82
15/2/2021 7:46:21 pm,s1,98.97
15/2/2021 7:46:25 pm,s2,103.86
15/2/2021 7:46:29 pm,s1,100.93
15/2/2021 7:46:34 pm,s2,104.84
15/2/2021 7:46:38 pm,s1,101.91
15/2/2021 7:46:42 pm,s2,105.82
15/2/2021 7:46:46 pm,s1,99.95
15/2/2021 7:46:50 pm,s2,104.84
15/2/2021 7:46:54 pm,s1,99.95
15/2/2021 7:46:59 pm,s2,101.91
15/2/2021 7:47:03 pm,s1,100.93
15/2/2021 7:47:07 pm,s2,106.79
15/2/2021 7:47:11 pm,s1,100.93
15/2/2021 7:47:15 pm,s2,106.79
15/2/2021 7:47:19 pm,s1,99.95
15/2/2021 7:47:23 pm,s2,106.79
15/2/2021 7:47:28 pm,s1,99.95
15/2/2021 7:47:32 pm,s2,105.82
15/2/2021 7:47:36 pm,s1,99.95
15/2/2021 7:47:40 pm,s2,104.84
15/2/2021 7:47:44 pm,s1,98.97
15/2/2021 7:47:48 pm,s2,103.86
15/2/2021 7:47:52 pm,s1,99.95
15/2/2021 7:47:57 pm,s2,100.93
15/2/2021 7:48:01 pm,s1,99.95
15/2/2021 7:48:05 pm,s2,104.84
15/2/2021 7:48:09 pm,s1,100.93
15/2/2021 7:48:13 pm,s2,106.79
15/2/2021 7:48:17 pm,s1,100.93
15/2/2021 7:48:21 pm,s2,106.79
15/2/2021 7:48:26 pm,s1,100.93
15/2/2021 7:48:30 pm,s2,107.77
15/2/2021 7:48:34 pm,s1,99.95
15/2/2021 7:48:38 pm,s2,105.82
15/2/2021 7:48:42 pm,s1,99.95
15/2/2021 7:48:46 pm,s2,105.82
15/2/2021 7:48:50 pm,s1,100.93
15/2/2021 7:48:55 pm,s2,106.79
15/2/2021 7:48:59 pm,s1,102.88
15/2/2021 7:49:03 pm,s2,107.77
15/2/2021 7:49:07 pm,s1,100.93
15/2/2021 7:49:11 pm,s2,106.79
15/2/2021 7:49:15 pm,s1,99.95
15/2/2021 7:49:19 pm,s2,105.82
15/2/2021 7:49:24 pm,s1,100.93
15/2/2021 7:49:28 pm,s2,106.79
15/2/2021 7:49:32 pm,s1,98.97
15/2/2021 7:49:36 pm,s2,103.86
15/2/2021 7:49:40 pm,s1,99.95
15/2/2021 7:49:44 pm,s2,105.82
15/2/2021 7:49:48 pm,s1,100.93
15/2/2021 7:49:52 pm,s2,105.82
15/2/2021 7:49:57 pm,s1,100.93
15/2/2021 7:50:01 pm,s2,105.82
15/2/2021 7:50:05 pm,s1,100.93
15/2/2021 7:50:09 pm,s2,106.79
15/2/2021 7:50:13 pm,s1,98.97
15/2/2021 7:50:17 pm,s2,102.88
15/2/2021 7:50:21 pm,s1,100.93
15/2/2021 7:50:26 pm,s2,105.82
15/2/2021 7:50:30 pm,s1,101.91
15/2/2021 7:50:34 pm,s2,106.79
15/2/2021 7:50:38 pm,s1,99.95
15/2/2021 7:50:42 pm,s2,105.82
15/2/2021 7:50:46 pm,s1,100.93
15/2/2021 7:50:51 pm,s2,106.79
15/2/2021 7:50:55 pm,s1,99.95
15/2/2021 7:50:59 pm,s2,102.88
15/2/2021 7:51:03 pm,s1,100.93
15/2/2021 7:51:07 pm,s2,107.77
15/2/2021 7:51:11 pm,s1,102.88
15/2/2021 7:51:15 pm,s2,108.75
15/2/2021 7:51:20 pm,s1,102.88
15/2/2021 7:51:24 pm,s2,108.75
15/2/2021 7:51:28 pm,s1,98
15/2/2021 7:51:32 pm,s2,103.86
15/2/2021 7:51:36 pm,s1,99.95
15/2/2021 7:51:41 pm,s2,104.84
15/2/2021 7:51:45 pm,s1,98
15/2/2021 7:51:49 pm,s2,101.91
15/2/2021 7:51:53 pm,s1,100.93
15/2/2021 7:51:57 pm,s2,106.79
15/2/2021 7:52:01 pm,s1,102.88
15/2/2021 7:52:05 pm,s2,108.75
15/2/2021 7:52:10 pm,s1,98.97
15/2/2021 7:52:14 pm,s2,104.84
